ID	Gene	Entrez	Cluster	Correlation
DBTMEE:0004474	Cdrt4	66338	Minor ZGA	0.92652
DBTMEE:0013060	Mis12	67139	Minor ZGA	0.93526
DBTMEE:0013886	Nf1	18015	Minor ZGA	0.95494
DBTMEE:0019260	Slfn1	20555	Minor ZGA	0.99946
DBTMEE:0012175	Mbtd1	103537	Minor ZGA	0.9367
DBTMEE:0011672	Llgl2	217325	Minor ZGA	0.99073
DBTMEE:0018978	Slc22a5	20520	Minor ZGA	0.87781
DBTMEE:0004380	Cdc42se2	72729	Minor ZGA	0.87807
DBTMEE:0019261	Slfn10-ps	237887	Minor ZGA	0.98442
DBTMEE:0019375	Smurf2	66313	Minor ZGA	0.9538
DBTMEE:0004004	Cbx8	30951	Minor ZGA	0.98824
DBTMEE:0013213	Mpp5	56217	Minor ZGA	0.91088
DBTMEE:0011967	Macc1	238455	Minor ZGA	0.96417
DBTMEE:0013748	Ncoa1	17977	Minor ZGA	0.95961
DBTMEE:0011190	Klhl28	66689	Minor ZGA	0.92497
DBTMEE:0023238	Zfyve1	217695	Minor ZGA	0.9976
DBTMEE:0021380	Trip11	109181	Minor ZGA	0.99884
DBTMEE:0002618	Aoah	27052	Minor ZGA	0.91112
DBTMEE:0007937	Gcnt2	14538	Minor ZGA	0.92843
DBTMEE:0013572	Mylip	218203	Minor ZGA	0.98754
DBTMEE:0000540	2010111I01Rik	72061	Minor ZGA	0.85244
DBTMEE:0002025	Acot12	74156	Minor ZGA	0.99832
DBTMEE:0005013	Col4a3bp	68018	Minor ZGA	0.9617
DBTMEE:0003252	BC016423	105203	Minor ZGA	0.99888
DBTMEE:0017428	Rala	56044	Minor ZGA	0.9788
DBTMEE:0011108	Kif27	75050	Minor ZGA	0.99359
DBTMEE:0007425	Fcho2	218503	Minor ZGA	0.98153
DBTMEE:0017007	Prrxl1	107751	Minor ZGA	0.99894
DBTMEE:0018271	Sacs	50720	Minor ZGA	0.9832
DBTMEE:0013612	Myoz1	59011	Minor ZGA	0.99678
DBTMEE:0013965	Nisch	64652	Minor ZGA	0.91775
DBTMEE:0007919	Gcap14	72972	Minor ZGA	0.97635
DBTMEE:0004635	Chd8	67772	Minor ZGA	0.93876
DBTMEE:0016918	Prlr	19116	Minor ZGA	0.92872
DBTMEE:0002145	Adamts12	239337	Minor ZGA	0.98941
DBTMEE:0010306	Hsf1	15499	Minor ZGA	0.91908
DBTMEE:0016046	Pdxp	57028	Minor ZGA	0.93883
DBTMEE:0017177	Ptk2	14083	Minor ZGA	0.96089
DBTMEE:0020451	Tcf20	21411	Minor ZGA	0.99457
DBTMEE:0001415	5430421N21Rik	100126226	Minor ZGA	0.99016
DBTMEE:0013764	Nde1	67203	Minor ZGA	0.95113
DBTMEE:0013647	Naa50	72117	Minor ZGA	0.98738
DBTMEE:0019583	Socs1	12703	Minor ZGA	0.95736
DBTMEE:0000615	2310042E22Rik	66561	Minor ZGA	0.99194
DBTMEE:0023211	Zfp946	74149	Minor ZGA	0.93792
DBTMEE:0006723	Emr4	52614	Minor ZGA	0.93968
DBTMEE:0016693	Ppm1b	19043	Minor ZGA	0.9189
DBTMEE:0007647	Foxn2	14236	Minor ZGA	0.98609
DBTMEE:0006070	Dll1	13388	Minor ZGA	0.96383
DBTMEE:0016034	Pdpk1	18607	Minor ZGA	0.99943
DBTMEE:0017908	Rnf151	67504	Minor ZGA	0.94945
DBTMEE:0005619	D17Wsu92e	224647	Minor ZGA	0.96891
DBTMEE:0019192	Slc5a7	63993	Minor ZGA	0.99406
DBTMEE:0019970	Stap2	106766	Minor ZGA	0.99471
DBTMEE:0010957	Kcng3	225030	Minor ZGA	0.9307
DBTMEE:0018846	Six2	20472	Minor ZGA	0.98218
DBTMEE:0012336	Mettl4	76781	Minor ZGA	0.9631
DBTMEE:0005276	Csnk1a1	93687	Minor ZGA	0.98957
DBTMEE:0012154	Mbd1	17190	Minor ZGA	0.91458
DBTMEE:0006178	Dnd1	213236	Minor ZGA	0.99827
DBTMEE:0004543	Cep120	225523	Minor ZGA	0.9031
DBTMEE:0005475	Cyp26a1	13082	Minor ZGA	0.94379
DBTMEE:0004218	Ccnj	240665	Minor ZGA	0.99997
DBTMEE:0011535	Lcor	212391	Minor ZGA	0.97459
DBTMEE:0010830	Itih5	209378	Minor ZGA	0.90057
DBTMEE:0001996	Acbd5	74159	Minor ZGA	0.98712
DBTMEE:0021453	Tsc1	64930	Minor ZGA	0.98537
DBTMEE:0008075	Gle1	74412	Minor ZGA	0.91164
DBTMEE:0012160	Mbd5	109241	Minor ZGA	0.98528
DBTMEE:0011119	Kif5c	16574	Minor ZGA	0.92336
DBTMEE:0016355	Pkp4	227937	Minor ZGA	0.95503
DBTMEE:0019643	Sp5	64406	Minor ZGA	0.94306
DBTMEE:0016022	Pdk1	228026	Minor ZGA	0.9962
DBTMEE:0002282	Agps	228061	Minor ZGA	0.99321
DBTMEE:0022625	Wt1	22431	Minor ZGA	0.99941
DBTMEE:0006044	Disp2	214240	Minor ZGA	0.9952
DBTMEE:0012100	Mapkbp1	26390	Minor ZGA	0.90541
DBTMEE:0020048	Strbp	20744	Minor ZGA	0.98203
DBTMEE:0014181	Nr6a1	14536	Minor ZGA	0.89901
DBTMEE:0018341	Scai	320271	Minor ZGA	0.95421
DBTMEE:0013898	Nfe2l2	18024	Minor ZGA	0.92864
DBTMEE:0007548	Fkbp7	14231	Minor ZGA	0.93005
DBTMEE:0021348	Trim44	80985	Minor ZGA	0.99694
DBTMEE:0009610	Grem1	23892	Minor ZGA	0.9677
DBTMEE:0023324	Zscan29	99334	Minor ZGA	0.96257
DBTMEE:0007799	Gabpb1	14391	Minor ZGA	0.99369
DBTMEE:0013753	Ncoa6	56406	Minor ZGA	0.98581
DBTMEE:0006564	Egfem1	75740	Minor ZGA	0.99622
DBTMEE:0000749	2810403A07Rik	74200	Minor ZGA	0.99606
DBTMEE:0014185	Nras	18176	Minor ZGA	0.94265
DBTMEE:0022512	Wdr47	99512	Minor ZGA	0.93179
DBTMEE:0002861	Armc1	74252	Minor ZGA	0.99605
DBTMEE:0017814	Riiad1	66353	Minor ZGA	0.92894
DBTMEE:0021947	Usp53	99526	Minor ZGA	0.96544
DBTMEE:0017457	Rap1gds1	229877	Minor ZGA	0.96124
DBTMEE:0006417	E130308A19Rik	230259	Minor ZGA	0.95477
DBTMEE:0010189	Hook1	77963	Minor ZGA	0.92103
DBTMEE:0011573	Lepr	16847	Minor ZGA	0.84898
DBTMEE:0007639	Foxj3	230700	Minor ZGA	0.91937
DBTMEE:0004950	Cnr2	12802	Minor ZGA	0.94633
DBTMEE:0005342	Ctnnbip1	67087	Minor ZGA	0.87294
DBTMEE:0006871	Errfi1	74155	Minor ZGA	0.87649
DBTMEE:0022631	Wwp1	107568	Minor ZGA	0.98963
DBTMEE:0011086	Kif12	16552	Minor ZGA	0.99305
DBTMEE:0020738	Tle1	21885	Minor ZGA	0.98283
DBTMEE:0017076	Psip1	101739	Minor ZGA	0.92414
DBTMEE:0004896	Cmpk1	66588	Minor ZGA	0.99635
DBTMEE:0011282	Kpna6	16650	Minor ZGA	0.96098
DBTMEE:0009343	Gmeb1	56809	Minor ZGA	0.9392
DBTMEE:0015654	Otud3	73162	Minor ZGA	0.90983
DBTMEE:0021742	Ube4b	63958	Minor ZGA	0.939
DBTMEE:0001288	4933402N22Rik	545732	Minor ZGA	0.9794
DBTMEE:0002089	Actr3b	242894	Minor ZGA	0.93505
DBTMEE:0016334	Pkd2	18764	Minor ZGA	0.92109
DBTMEE:0016786	Pptc7	320717	Minor ZGA	0.92632
DBTMEE:0013562	Myl10	59310	Minor ZGA	0.94078
DBTMEE:0009360	Gnai1	14677	Minor ZGA	0.92988
DBTMEE:0007226	Fam53a	74504	Minor ZGA	0.91599
DBTMEE:0016659	Ppargc1a	19017	Minor ZGA	0.9073
DBTMEE:0002741	Arap2	212285	Minor ZGA	0.98793
DBTMEE:0004860	Clock	12753	Minor ZGA	0.91546
DBTMEE:0021063	Tmprss11a	194597	Minor ZGA	0.92193
DBTMEE:0018892	Slc10a6	75750	Minor ZGA	0.92953
DBTMEE:0007336	Fbrsl1	381668	Minor ZGA	0.99946
DBTMEE:0004127	Ccdc64	75665	Minor ZGA	0.99907
DBTMEE:0000037	1110008J03Rik	100764	Minor ZGA	0.97559
DBTMEE:0017195	Ptpn11	19247	Minor ZGA	0.99242
DBTMEE:0002937	Asb4	65255	Minor ZGA	0.91954
DBTMEE:0008071	Glcci1	170772	Minor ZGA	0.90743
DBTMEE:0022602	Wnt16	93735	Minor ZGA	0.99914
DBTMEE:0009294	Gm9047	668210	Minor ZGA	0.98272
DBTMEE:0002300	Ahcyl2	74340	Minor ZGA	0.96163
DBTMEE:0022931	Zfp282	101095	Minor ZGA	0.92427
DBTMEE:0016430	Plekha8	231999	Minor ZGA	0.97746
DBTMEE:0011972	Mad2l1	56150	Minor ZGA	0.94164
DBTMEE:0011849	Lrrn1	16979	Minor ZGA	0.99861
DBTMEE:0022853	Anubl1	67492	Minor ZGA	0.96082
DBTMEE:0016672	Ppfibp1	67533	Minor ZGA	0.97874
DBTMEE:0022463	Wasl	73178	Minor ZGA	0.99577
DBTMEE:0010872	Jhdm1d	338523	Minor ZGA	0.97687
DBTMEE:0000888	4922502D21Rik	381816	Minor ZGA	0.90686
DBTMEE:0007427	Fchsd2	207278	Minor ZGA	0.91004
DBTMEE:0021941	Usp47	74996	Minor ZGA	0.94384
DBTMEE:0021743	Ubfd1	28018	Minor ZGA	0.96006
DBTMEE:0001985	Acadsb	66885	Minor ZGA	0.93358
DBTMEE:0023312	Zranb1	360216	Minor ZGA	0.98317
DBTMEE:0010866	Jakmip3	74004	Minor ZGA	0.95765
DBTMEE:0003325	BC053749	333193	Minor ZGA	0.84146
DBTMEE:0005748	Dbx1	13172	Minor ZGA	0.99546
DBTMEE:0002565	Ankrd42	73845	Minor ZGA	0.98042
DBTMEE:0010677	Inppl1	16332	Minor ZGA	0.93568
DBTMEE:0021925	Usp31	76179	Minor ZGA	0.89601
DBTMEE:0017247	Purg	75029	Minor ZGA	0.98202
DBTMEE:0015655	Otud4	73945	Minor ZGA	0.95282
DBTMEE:0004836	Clgn	12745	Minor ZGA	0.99771
DBTMEE:0009584	Gpt2	108682	Minor ZGA	0.99028
DBTMEE:0018898	Slc12a3	20497	Minor ZGA	0.99484
DBTMEE:0006053	Dlc1		Minor ZGA	0.94281
DBTMEE:0007856	Galntl6	270049	Minor ZGA	0.99889
DBTMEE:0013630	N4bp1	80750	Minor ZGA	0.99058
DBTMEE:0022804	Zcchc14	142682	Minor ZGA	0.90479
DBTMEE:0015809	Pate2	330921	Minor ZGA	0.98327
DBTMEE:0005166	Crabp1	12903	Minor ZGA	0.99457
DBTMEE:0009717	Gtf2a2	235459	Minor ZGA	0.98083
DBTMEE:0021263	Traip	22036	Minor ZGA	0.94306
DBTMEE:0017881	Rnf111	93836	Minor ZGA	0.97305
DBTMEE:0021844	Unc13c	208898	Minor ZGA	0.9725
DBTMEE:0004991	Col12a1	12816	Minor ZGA	0.99358
DBTMEE:0017541	Rbm15b	109095	Minor ZGA	0.93411
DBTMEE:0007758	Fyco1	17281	Minor ZGA	0.89363
DBTMEE:0011710	Lonrf3	74365	Minor ZGA	0.97212
DBTMEE:0011179	Klhl15	236904	Minor ZGA	0.97421
DBTMEE:0018743	Sh3bgrl	56726	Minor ZGA	0.96039
DBTMEE:0016637	Pou3f4	18994	Minor ZGA	0.99714
DBTMEE:0009568	Gprasp1		Minor ZGA	0.99919
DBTMEE:0002877	Armcx5		Minor ZGA	0.99919
DBTMEE:0002632	Ap1s2	108012	Minor ZGA	0.95855
DBTMEE:0006380	Dynlt3	67117	Minor ZGA	0.97924
DBTMEE:0002340	Akap17b	338351	Minor ZGA	0.91126
DBTMEE:0019306	Smarca1	93761	Minor ZGA	0.9959
DBTMEE:0007811	Gabre	14404	Minor ZGA	0.93317
DBTMEE:0016522	Pnma5	385377	Minor ZGA	0.91876
DBTMEE:0000676	2610002M06Rik	67028	Minor ZGA	0.95678
DBTMEE:0023270	Zmat1	215693	Minor ZGA	0.95318
DBTMEE:0017305	R3hdm1	226412	Minor ZGA	0.78337
DBTMEE:0016746	Lrrc67	69312	Minor ZGA	0.87312
DBTMEE:0015597	Orc2	18393	Minor ZGA	0.92564
DBTMEE:0002848	Arl4c	320982	Minor ZGA	0.97344
DBTMEE:0001445	5730559C18Rik	67313	Minor ZGA	0.78127
DBTMEE:0016687	Ppil4	67418	Minor ZGA	0.91178
DBTMEE:0020006	Stk11	20869	Minor ZGA	0.87553
DBTMEE:0014241	Nt5dc3	103466	Minor ZGA	0.93981
DBTMEE:0002583	Anks1b	77531	Minor ZGA	0.81243
DBTMEE:0020134	Susd2	71733	Minor ZGA	0.80797
DBTMEE:0010549	Il12b	16160	Minor ZGA	0.94441
DBTMEE:0021440	Trpv1	193034	Minor ZGA	0.93453
DBTMEE:0006123	Dnaic2	432611	Minor ZGA	0.82902
DBTMEE:0023302	Znrf3	407821	Minor ZGA	0.91204
DBTMEE:0002256	Aftph	216549	Minor ZGA	0.93292
DBTMEE:0012246	Med1	19014	Minor ZGA	0.96126
DBTMEE:0016526	Pnn	18949	Minor ZGA	0.92916
DBTMEE:0005708	Dact1	59036	Minor ZGA	0.87015
DBTMEE:0007974	Gen1	209334	Minor ZGA	0.83501
DBTMEE:0010076	Hist1h2bp	319188	Minor ZGA	0.84199
DBTMEE:0010056	Hist1h2af	319173	Minor ZGA	0.95405
DBTMEE:0010185	Homer1	26556	Minor ZGA	0.90315
DBTMEE:0005373	Ctsr	56835	Minor ZGA	0.70802
DBTMEE:0002183	Adcy2	210044	Minor ZGA	0.95428
DBTMEE:0013621	Myst4	54169	Minor ZGA	0.87931
DBTMEE:0003034	Atp12a	192113	Minor ZGA	0.85185
DBTMEE:0021948	Usp54	78787	Minor ZGA	0.84351
DBTMEE:0002552	Ankrd28	105522	Minor ZGA	0.89282
DBTMEE:0000292	1700029P11Rik	66346	Minor ZGA	0.92992
DBTMEE:0023111	Zfp706	68036	Minor ZGA	0.77353
DBTMEE:0021777	Ubxn7	224111	Minor ZGA	0.86957
DBTMEE:0023058	Zfp597	71063	Minor ZGA	0.86567
DBTMEE:0020587	Tcfap4	83383	Minor ZGA	0.91686
DBTMEE:0006584	Ehhadh	74147	Minor ZGA	0.88851
DBTMEE:0003151	Axin1	12005	Minor ZGA	0.89106
DBTMEE:0005201	Cript	56724	Minor ZGA	0.85705
DBTMEE:0016171	Phf10	72057	Minor ZGA	0.73932
DBTMEE:0006363	Dym	69190	Minor ZGA	0.86388
DBTMEE:0010865	Jakmip2	76217	Minor ZGA	0.94656
DBTMEE:0016319	Pitpnm1	18739	Minor ZGA	0.91198
DBTMEE:0017280	Pygm	19309	Minor ZGA	0.75917
DBTMEE:0016717	Ppp1r14b	18938	Minor ZGA	0.81934
DBTMEE:0020940	Tmem216	68642	Minor ZGA	0.79571
DBTMEE:0023191	Zfp91		Minor ZGA	0.87943
DBTMEE:0004954	Cntf		Minor ZGA	0.87943
DBTMEE:0017699	Rfx3	19726	Minor ZGA	0.82581
DBTMEE:0009208	Gm711	279029	Minor ZGA	0.9164
DBTMEE:0011690	Lmo2	16909	Minor ZGA	0.81649
DBTMEE:0016461	Plk1s1	228730	Minor ZGA	0.96219
DBTMEE:0022000	Vav2	22325	Minor ZGA	0.83332
DBTMEE:0000425	1700101E01Rik	329375	Minor ZGA	0.92615
DBTMEE:0013740	Nckap1	50884	Minor ZGA	0.78997
DBTMEE:0003794	Cables2	252966	Minor ZGA	0.81096
DBTMEE:0002955	Ash1l	192195	Minor ZGA	0.9376
DBTMEE:0005224	Crtc2	74343	Minor ZGA	0.82204
DBTMEE:0016554	Pogz	229584	Minor ZGA	0.89613
DBTMEE:0012210	Mcoln2	68279	Minor ZGA	0.97528
DBTMEE:0013714	Nbea	26422	Minor ZGA	0.78664
DBTMEE:0022899	Zfp189	230162	Minor ZGA	0.96901
DBTMEE:0012013	Magoh	17149	Minor ZGA	0.81521
DBTMEE:0000703	2610305D13Rik	112422	Minor ZGA	0.94922
DBTMEE:0000438	1700109H08Rik	77036	Minor ZGA	0.89936
DBTMEE:0016707	Ppp1cb	19046	Minor ZGA	0.90381
DBTMEE:0003396	Baz1b	22385	Minor ZGA	0.84437
DBTMEE:0002121	Adam22	11496	Minor ZGA	0.80566
DBTMEE:0013091	Mll3	231051	Minor ZGA	0.82287
DBTMEE:0009733	Gtf3c2	71752	Minor ZGA	0.97657
DBTMEE:0020127	Supt7l	72195	Minor ZGA	0.77113
DBTMEE:0020516	Tec	21682	Minor ZGA	0.73904
DBTMEE:0004453	Cdkl2	53886	Minor ZGA	0.93368
DBTMEE:0018732	Sh2b3	16923	Minor ZGA	0.92585
DBTMEE:0020517	Tecpr1	70381	Minor ZGA	0.87042
DBTMEE:0000768	2810474O19Rik	67246	Minor ZGA	0.98248
DBTMEE:0019117	Slc37a3	72144	Minor ZGA	0.95028
DBTMEE:0021053	Tmf1	232286	Minor ZGA	0.921
DBTMEE:0017668	Ret	19713	Minor ZGA	0.88164
DBTMEE:0002208	Adipor2	68465	Minor ZGA	0.94962
DBTMEE:0011790	Lrrc23	16977	Minor ZGA	0.84162
DBTMEE:0020513	Tead2	21677	Minor ZGA	0.87421
DBTMEE:0003854	Calm3	12315	Minor ZGA	0.83219
DBTMEE:0009875	Hapln3	67666	Minor ZGA	0.90434
DBTMEE:0023206	Zfp941	407812	Minor ZGA	0.80149
DBTMEE:0013620	Myst3	244349	Minor ZGA	0.94372
DBTMEE:0002123	Adam24	13526	Minor ZGA	0.82067
DBTMEE:0020773	Tm6sf2	107770	Minor ZGA	0.78422
DBTMEE:0023226	Zfp961	234413	Minor ZGA	0.9628
DBTMEE:0008552	Gm15319	100040599	Minor ZGA	0.81968
DBTMEE:0006125	Dnaja2	56445	Minor ZGA	0.85686
DBTMEE:0011036	Kctd19	279499	Minor ZGA	0.86299
DBTMEE:0021748	Ubl5	66177	Minor ZGA	0.84155
DBTMEE:0013159	Mobp	17433	Minor ZGA	0.96274
DBTMEE:0004555	Cep57	74360	Minor ZGA	0.96288
DBTMEE:0004688	Chrna3	110834	Minor ZGA	0.86582
DBTMEE:0019573	Snx33	235406	Minor ZGA	0.94203
DBTMEE:0012089	Mapk6	50772	Minor ZGA	0.79157
DBTMEE:0011959	Lztfl1	93730	Minor ZGA	0.89371
DBTMEE:0006087	Dmd	13405	Minor ZGA	0.9425
DBTMEE:0001087	4930519F16Rik	75106	Minor ZGA	0.88378
DBTMEE:0005061	Cops7b	26895	Minor ZGA	0.98786
DBTMEE:0008107	Glt25d2	269132	Minor ZGA	0.98808
DBTMEE:0016099	Pex19	19298	Minor ZGA	0.98917
DBTMEE:0019146	Slc40a1	53945	Minor ZGA	0.98572
DBTMEE:0018998	Slc25a16	73132	Minor ZGA	0.96586
DBTMEE:0021100	Tnfaip3	21929	Minor ZGA	0.98372
DBTMEE:0009898	Hba-x	15126	Minor ZGA	0.97455
DBTMEE:0013570	Myl7	17898	Minor ZGA	0.95122
DBTMEE:0004939	Cnot6	104625	Minor ZGA	0.99686
DBTMEE:0011945	Lyrm7	75530	Minor ZGA	0.98077
DBTMEE:0020510	Tdrd9	74691	Minor ZGA	0.96845
DBTMEE:0021228	Tpo	22018	Minor ZGA	0.99473
DBTMEE:0011192	Klhl3	100503085	Minor ZGA	0.97232
DBTMEE:0013447	Mtmr6	219135	Minor ZGA	0.98914
DBTMEE:0006557	Efr3a	76740	Minor ZGA	0.9943
DBTMEE:0003089	Atp6v1a	11964	Minor ZGA	0.96607
DBTMEE:0003612	Brpf3	268936	Minor ZGA	0.97385
DBTMEE:0004209	Ccnd3	12445	Minor ZGA	0.97977
DBTMEE:0005281	Csnk1g3	70425	Minor ZGA	0.94486
DBTMEE:0017961	Rnmt	67897	Minor ZGA	0.94351
DBTMEE:0016955	Prpf19	28000	Minor ZGA	0.9899
DBTMEE:0011779	Lrrc10b	278795	Minor ZGA	0.94916
DBTMEE:0011655	Lipa	16889	Minor ZGA	0.97019
DBTMEE:0002770	Arhgap19	71085	Minor ZGA	0.99681
DBTMEE:0013530	Mybpc3	17868	Minor ZGA	0.99986
DBTMEE:0016600	Polr3f	70408	Minor ZGA	0.98378
DBTMEE:0005282	Csnk2a1	12995	Minor ZGA	0.9949
DBTMEE:0002810	Arhgef26	622434	Minor ZGA	0.96217
DBTMEE:0021758	Ubqln4	94232	Minor ZGA	0.99297
DBTMEE:0007004	Fabp9	21884	Minor ZGA	0.96453
DBTMEE:0017453	Rap1a	109905	Minor ZGA	0.98441
DBTMEE:0013779	Ndst3	83398	Minor ZGA	0.94481
DBTMEE:0004634	Chd7	320790	Minor ZGA	0.99339
DBTMEE:0003973	Catsper4	329954	Minor ZGA	0.97029
DBTMEE:0019872	Srrm1	51796	Minor ZGA	0.99467
DBTMEE:0003333	BC061212	381724	Minor ZGA	0.9741
DBTMEE:0004255	Ccz1	231874	Minor ZGA	0.99691
DBTMEE:0021405	Trnt1	70047	Minor ZGA	0.97167
DBTMEE:0003847	Calcr	12311	Minor ZGA	0.96655
DBTMEE:0017141	Ptcd3	69956	Minor ZGA	0.9937
DBTMEE:0006809	Epn1	13854	Minor ZGA	0.95031
DBTMEE:0016232	Picalm	233489	Minor ZGA	0.98707
DBTMEE:0004505	Cebpg	12611	Minor ZGA	0.99271
DBTMEE:0006721	Emp3	13732	Minor ZGA	0.9708
DBTMEE:0002940	Asb7	117589	Minor ZGA	0.95971
DBTMEE:0002988	Ate1	11907	Minor ZGA	0.94119
DBTMEE:0006326	Dus2l	66369	Minor ZGA	0.95619
DBTMEE:0022789	Zc3h18	76014	Minor ZGA	0.97903
DBTMEE:0012178	Mc1r	17199	Minor ZGA	0.989
DBTMEE:0022948	Zfp330	30932	Minor ZGA	0.92973
DBTMEE:0022766	Zbtb44	235132	Minor ZGA	0.99727
DBTMEE:0021076	Tmprss5	80893	Minor ZGA	0.9859
DBTMEE:0021919	Usp26	83563	Minor ZGA	0.95042
DBTMEE:0011074	Khdc1a	368204	Minor ZGA	0.95941
DBTMEE:0011076	Khdc1c	433278	Minor ZGA	0.89331
DBTMEE:0018720	Sgol2	68549	Minor ZGA	0.97987
DBTMEE:0019657	Spag16	66722	Minor ZGA	0.89184
DBTMEE:0008018	Gigyf2	227331	Minor ZGA	0.87753
DBTMEE:0001772	AA986860	212439	Minor ZGA	0.93975
DBTMEE:0006667	Elk4	13714	Minor ZGA	0.94582
DBTMEE:0013531	Mybph	53311	Minor ZGA	0.97188
DBTMEE:0018235	Rxrg	20183	Minor ZGA	0.97053
DBTMEE:0009442	Gpatch2	67769	Minor ZGA	0.90364
DBTMEE:0016339	Pkhd1	241035	Minor ZGA	0.92154
DBTMEE:0007063	Fam126b	213056	Minor ZGA	0.94091
DBTMEE:0019954	St8sia4	20452	Minor ZGA	0.9501
DBTMEE:0004553	Cep350	74081	Minor ZGA	0.89788
DBTMEE:0003898	Capn2	12334	Minor ZGA	0.99478
DBTMEE:0020069	Stx7	53331	Minor ZGA	0.94631
DBTMEE:0018199	Rtn4ip1	170728	Minor ZGA	0.97317
DBTMEE:0009858	Hace1	209462	Minor ZGA	0.94529
DBTMEE:0009432	Gp49a	14727	Minor ZGA	0.93675
DBTMEE:0004366	Cdc34	216150	Minor ZGA	0.89079
DBTMEE:0006653	Elane	50701	Minor ZGA	0.976
DBTMEE:0006224	Dot1l	208266	Minor ZGA	0.91963
DBTMEE:0017306	R3hdm2	71750	Minor ZGA	0.98707
DBTMEE:0009960	Heca	380629	Minor ZGA	0.99639
DBTMEE:0016117	Pfkl	18641	Minor ZGA	0.93047
DBTMEE:0021273	Trappc10	216131	Minor ZGA	0.96584
DBTMEE:0011875	Lsm7	66094	Minor ZGA	0.94399
DBTMEE:0017454	Rap1b	215449	Minor ZGA	0.95769
DBTMEE:0023276	Zmiz2	52915	Minor ZGA	0.91601
DBTMEE:0019379	Smyd4	319822	Minor ZGA	0.967
DBTMEE:0019900	Ssh2	237860	Minor ZGA	0.99236
DBTMEE:0021339	Trim37	68729	Minor ZGA	0.96456
DBTMEE:0003669	Bzrap1	207777	Minor ZGA	0.99064
DBTMEE:0013755	Ncor1	20185	Minor ZGA	0.9275
DBTMEE:0011027	Kctd11	216858	Minor ZGA	0.91063
DBTMEE:0005443	Cyb5d2	192986	Minor ZGA	0.97837
DBTMEE:0014062	Nol10	217431	Minor ZGA	0.89463
DBTMEE:0010404	Id2	15902	Minor ZGA	0.99345
DBTMEE:0004600	Cfl2	12632	Minor ZGA	0.93878
DBTMEE:0013062	Mis18bp1	217653	Minor ZGA	0.96944
DBTMEE:0023243	Zfyve26	211978	Minor ZGA	0.92582
DBTMEE:0018659	Setd3	52690	Minor ZGA	0.97583
DBTMEE:0007225	Fam50b	108161	Minor ZGA	0.94676
DBTMEE:0013882	Neurog1	18014	Minor ZGA	0.91457
DBTMEE:0005366	Ctsj	26898	Minor ZGA	0.97384
DBTMEE:0019100	Slc35d2	70484	Minor ZGA	0.98594
DBTMEE:0022677	Xrcc4	108138	Minor ZGA	0.87951
DBTMEE:0004202	Ccnb1	268697	Minor ZGA	0.96232
DBTMEE:0013377	Msmb	17695	Minor ZGA	0.9583
DBTMEE:0020031	Stmn4	56471	Minor ZGA	0.9843
DBTMEE:0013840	Nefl	18039	Minor ZGA	0.80718
DBTMEE:0021780	Uchl3	50933	Minor ZGA	0.98538
DBTMEE:0012338	Mettl6	67011	Minor ZGA	0.99616
DBTMEE:0006460	Ear1	13586	Minor ZGA	0.97096
DBTMEE:0011196	Klhl33	546611	Minor ZGA	0.96322
DBTMEE:0002504	Ang2	11731	Minor ZGA	0.97493
DBTMEE:0012217	Mcpt8	17231	Minor ZGA	0.95189
DBTMEE:0006208	Dock9	105445	Minor ZGA	0.98428
DBTMEE:0022387	Vps13b	666173	Minor ZGA	0.91614
DBTMEE:0015676	Oxr1	170719	Minor ZGA	0.74689
DBTMEE:0019330	Smcr7l	239555	Minor ZGA	0.9431
DBTMEE:0017589	Rbx1	56438	Minor ZGA	0.89119
DBTMEE:0001855	AW549877	106064	Minor ZGA	0.99271
DBTMEE:0021020	Tmem65	74868	Minor ZGA	0.97723
DBTMEE:0019931	St13	70356	Minor ZGA	0.98911
DBTMEE:0002154	Adamts20	223838	Minor ZGA	0.89727
DBTMEE:0005008	Col2a1	12824	Minor ZGA	0.91696
DBTMEE:0013090	Mll2	381022	Minor ZGA	0.99766
DBTMEE:0011322	Krt4	16682	Minor ZGA	0.97598
DBTMEE:0004677	Chrd	12667	Minor ZGA	0.86612
DBTMEE:0006058	Dlg1	13383	Minor ZGA	0.93401
DBTMEE:0015556	Olig1	50914	Minor ZGA	0.9512
DBTMEE:0019291	Slx4	52864	Minor ZGA	0.99846
DBTMEE:0005184	Crebbp	12914	Minor ZGA	0.98868
DBTMEE:0004779	Cldn1	12737	Minor ZGA	0.97525
DBTMEE:0010896	Kalrn	545156	Minor ZGA	0.98184
DBTMEE:0021078	Tmprss7	208171	Minor ZGA	0.74339
DBTMEE:0011356	Krtap14	23927	Minor ZGA	0.96046
DBTMEE:0021628	Tulp4	68842	Minor ZGA	0.99425
DBTMEE:0020475	Tcp10b		Minor ZGA	0.97127
DBTMEE:0020236	T2	21331	Minor ZGA	0.9593
DBTMEE:0021828	Uhrf1bp1	224648	Minor ZGA	0.97896
DBTMEE:0021695	Ubash3a	328795	Minor ZGA	0.91599
DBTMEE:0018779	Shd	20420	Minor ZGA	0.871
DBTMEE:0021261	Traf7	224619	Minor ZGA	0.98888
DBTMEE:0021074	Tmprss3	140765	Minor ZGA	0.9737
DBTMEE:0006805	Ephx3	71932	Minor ZGA	0.93377
